1489;45;189;13;LEENA;x
1490;3;126;130;BULLAUNMORE;x
1491;171;183;12;DRUMLEEN;x
1492;87;9;146;BUNACURRY;x
1493;134;199;213;RIVER;x
1494;0;102;30;DOOEGA;x
1495;45;6;18;ASHLEAM;x
1496;171;198;142;AILT;x
1497;87;192;186;DOOAGH;x
1498;45;189;58;KEEMBAY;x
1499;129;195;14;DUGORT;x
1500;87;3;216;BULLSMOUTH;x
1501;45;204;188;CORRAUN;x
1502;87;186;156;TONREGEE;x
1503;71;148;94;BELMULLET;x
1504;164;115;53;AUGHALASHEEN;x
1505;129;27;149;GORTANEOIN;x
1506;87;24;21;BINGHAMSTOWN;x
1507;171;30;22;MONAGHRORY;x
1508;45;174;138;BUNNAHOWEN;x
1509;3;171;10;PULLAGURRANE;x
1510;87;192;141;BUNNAWILLIAN;x
1511;3;3;145;GWEESALIA;x
1512;45;21;148;BUNAFOLLY;x
1513;129;12;19;TALLAGH;x
1514;171;168;137;TIRRAUN;x
1515;3;201;60;AGHLEAM;x
1516;171;0;62;SRAHEENS BOG;x
1517;87;24;66;MEENNACLOUGHFINNY BOG;x
1518;45;6;63;BANGOR ERRIS BOG;x
1519;129;12;64;TRISTIA BOG;x
1520;3;18;65;EDERGLEN BOG;x
1521;170;204;217;INAGH BOG;x
1522;129;27;194;KNOCKMOYLE BOG;x
1523;128;201;89;OWENBOY BOG;x
1524;44;135;78;TAWNYMACKAN BOG;x
1525;44;195;88;BOHAUN BOG;x
1526;43;45;158;EASKY;x
1527;1;72;35;RATHLEE;x
1528;169;114;42;GLENHOLA;x
1529;1;42;30;KILGLASS;x
1530;127;96;39;GURTAHEEN;x
1531;169;69;162;ENNISCRONE;x
1532;85;63;161;CARROWCARDEN;x
1533;169;54;32;ATTYCHREE;x
1534;1;57;160;SHEEANMORE;x
1535;45;120;53;BUNNANURLA;x
1536;127;36;29;PORTAVADE;x
1537;169;39;157;SHEMAGH;x
1538;43;30;28;SALTPORT;x
1539;85;33;156;CARROWEILPATRICK;x
1540;43;105;168;MEENASHAMMER;x
1541;169;99;167;SKREEN;x
1542;1;102;40;DRUMNAGOAL;x
1543;1;87;165;DOONALTON;x
1544;43;90;38;DONAGHINTRA;x
1545;127;66;34;LEHARROW;x
1546;85;96;131;RINBAUN;x
1547;43;75;163;BARROE;x
1548;169;84;37;CARROWNATEEWAUN;x
1549;45;78;138;LAVAGH;x
1550;85;78;36;CARNYARA;x
1551;127;81;164;ACHONRY;x
1552;43;63;98;LISDUFF;x
1553;127;69;99;BALLYSADARE;x
1554;169;57;97;COOLANEY;x
1555;1;60;225;LARAGAN;x
1556;85;66;226;RATHNARROW;x
1557;85;81;1;KNOCKNAGANNY;x
1558;169;87;2;CHAFFPOOL;x
1559;1;90;130;TOBERCURRY;x
1560;43;78;128;CLOONRANE;x
1561;127;84;129;BUNNACRANNAGH;x
1562;85;21;91;TOORLESTRAUN;x
1563;127;24;219;MASSHILL;x
1564;1;30;220;KILMACTEIGE;x
1565;43;171;208;ACLARE;x
1566;43;18;218;TREANKEEL;x
1567;85;36;221;CLOONACOOL;x
1568;127;39;94;FORTLAND;x
1569;43;33;93;MOLLAGH;x
1570;169;42;222;BALLYNABOLL;x
1571;43;186;83;KEASH;x
1572;1;168;80;BALLINACARROW;x
1573;85;159;206;KINGSFORT;x
1574;169;165;207;CARRICKRATHMULLEN;x
1575;128;45;129;BUNNAMUCK;x
1576;1;153;205;BUNNANADDEN;x
1577;127;162;79;SHANCARRIGEEN;x
1578;43;156;78;DOOBEG;x
1579;127;147;204;BALLYMOTE;x
1580;169;150;77;CARROWKEEL;x
1581;127;132;74;MONASTERADEN;x
1582;1;138;75;KILFREE;x
1583;43;126;73;TONNAGH;x
1584;85;129;201;MOYGARA;x
1585;85;144;76;AGHALATEEVE;x
1586;169;135;202;CLOONLOO;x
1587;127;21;154;KILMACTRANNY;x
1588;1;27;155;BALLINDOON;x
1589;169;24;27;KILNAMONAGH;x
1590;43;198;148;GEEVAGH;x
1591;85;18;26;FOYOGES;x
1592;127;15;224;KILLAMEY;x
1593;1;189;90;RIVERSTOWN;x
1594;43;192;218;TOBERNAGLASHY;x
1595;169;18;97;DOONSHEHEEN;x
1596;1;21;225;UMMERYROE;x
1597;127;204;149;ROOGHAN;x
1598;169;9;152;BALLINTOGHER;x
1599;127;6;24;BALLYGAWLLEY;x
1600;85;3;151;SOOEY;x
1601;43;15;153;CLOONAMAHON;x
1602;1;210;150;HOLLYBROOK;x
1603;169;207;22;CASTLEBALDWIN;x
1604;85;201;21;BALLINAFAD;x
1605;169;201;92;SLIGO;x
1606;169;186;217;CALRY;x
1607;85;195;91;SCARDEN;x
1608;127;183;89;STRANDHILL;x
1609;168;60;157;RANSBORO;x
1610;127;198;219;CRANMORE;x
1611;43;141;203;DRUMCLIFF;x
1612;1;180;145;CLOGHBOLEY;x
1613;85;6;216;BALLYSCANNEL;x
1614;43;162;213;MUNNINANE;x
1615;1;0;215;MULLAGHMORE;x
1616;43;183;18;CLIFFONY;x
1617;43;3;88;CASTLEGAL;x
1618;169;171;87;CREGGCONNELL;x
1619;85;165;86;RATHBRAUGHAN;x
1620;127;168;214;CLOGHEREVAGH;x
1621;85;48;31;EASKEY BOG;x
1622;85;174;81;TEMPLEHOUSE LAKE;x
1623;85;186;146;LOUGH GARA;x
1624;43;9;223;LOUGH ARROW;x
1625;1;195;20;LOUGH GILL;x
1626;169;192;147;BENBULBIN;x
1627;45;90;48;KIDLAWN;x
1628;169;33;227;CURRAGHLAHAN;x
1629;168;21;52;AGHANORAN;x
1630;85;12;96;RAHERBEG;x
1631;1;6;95;RATHBAUN;x
1632;127;153;84;ATHLONE;x
1633;43;177;88;CUSHLA;x
1634;85;27;226;HODSON;x
1635;170;48;2;LISBROCK;x
1636;1;159;85;ARDNANURE;x
1637;43;147;83;CORNAFULLA;x
1638;85;60;196;KNOCKCROGHERY;x
1639;43;72;198;BALLYMURRAY;x
1640;169;66;197;TULLYROE;x
1641;127;63;69;LUGBOY;x
1642;1;54;195;CORBOLEY;x
1643;85;150;211;BALLYDANGAN;x
1644;169;156;212;BEAGHTRENCH;x
1645;1;99;75;ATTYRORY;x
1646;1;69;70;LEHINCH;x
1647;127;111;169;PURTS;x
1648;127;126;44;LECARROW;x
1649;85;108;41;ARDMULLEN;x
1650;1;117;170;CARROWLOUGHAN;x
1651;85;75;71;CORNAPALLIS;x
1652;43;135;173;KNOCKADANGAN;x
1653;169;51;67;DYSART;x
1654;43;57;68;LISMAHA;x
1655;43;93;3;TAGHMACONNELL;x
1656;169;129;172;BELLANEENY;x
1657;43;120;43;GLASHAR;x
1658;127;141;174;CARRANURE;x
1659;127;78;199;TIRCONNELLBEG;x
1660;85;138;46;CREGGANAHARNA;x
1661;85;111;6;CLOONTIMULLAN;x
1662;169;102;132;PORTRUNNY;x
1663;1;105;5;KILEENBOY;x
1664;127;99;4;CLOONCRAFF;x
1665;85;141;11;SLATTA;x
1666;43;123;8;DRUMMANBEG;x
1667;1;150;140;DRUMMANMORE;x
1668;1;120;135;CLOONCOLRY;x
1669;85;126;136;CARROWBAWN;x
1670;43;108;133;KILBARRY;x
1671;127;114;134;TERMONBARRY;x
1672;169;117;7;BALLYCUMMIN;x
1673;169;174;52;KILMOR;x
1674;129;111;179;RABRADAGH;x
1675;85;45;66;CARROWDUFF;x
1676;85;168;51;BALLINTOBER;x
1677;85;123;171;TOBERKEAGH;x
1678;1;132;45;BALLYMACFARRANE;x
1679;127;171;179;SMAGHRAAN;x
1680;169;189;182;TAUGHBOY;x
1681;45;174;183;ROSCOMMON;x
1682;129;180;184;NURE;x
1683;3;156;180;TULSK;x
1684;171;183;57;CARGINS;x
1685;87;9;191;CLASHAGANNY;x
1686;3;171;55;DOOHERTY;x
1687;171;168;182;STROKESTOWN;x
1688;158;70;77;CURRAGHMORE;x
1689;129;165;54;CLOONYCARRON;x
1690;171;144;57;SCRAMOGE;x
1691;171;138;177;BOREFIELD;x
1692;240;234;60;CRETA;x
1693;42;105;158;STREAMSTOWN;x
1694;87;147;51;CREEVE;x
1695;129;150;179;HILLSTREET;x
1696;126;96;29;CORSIFF;x
1697;45;159;53;TOOMORE;x
1698;50;65;96;CASTLEREA;x
1699;14;157;113;SKEHEEN;x
1700;160;187;242;CLOONSHEEVER;x
1701;116;88;198;LISSALWAY;x
1702;126;111;159;CASTLEPLUNKET;x
1703;230;89;206;FARRANAWILLIN;x
1704;24;53;137;CLONALIS;x
1705;94;158;176;AGHALOUR;x
1706;106;32;15;CLOONFOWER;x
1707;76;132;99;CLOONELT;x
1708;88;188;198;TRIEN;x
1709;65;237;36;GARRANLAHAN;x
1710;122;75;16;CLOONFAD;x
1711;17;46;70;BALLINLOUGH;x
1712;84;108;31;CLOONCRIM;x
1713;35;113;177;CASTLECOLE;x
1714;76;73;17;RATHKINEELY;x
1715;183;94;18;BELLANAGARE;x
1716;63;161;40;CARROWBEHY;x
1717;66;90;28;TAWNAGHBEG;x
1718;168;100;27;CLOONARGID;x
1719;124;241;20;CARROWNAKNOCRAUN;x
1720;121;195;201;LISACUL;x
1721;128;114;189;MOYNER;x
1722;8;145;130;TOOMANAGH;x
1723;129;135;49;LISSERGOOL;x
1724;227;153;41;FAIRYMOUNT;x
1725;89;154;113;BALLINAMEEN;x
1726;96;63;14;RUNNARODDAN;x
1727;212;226;120;RUNNABOLL;x
1728;63;107;167;CROGHAN;x
1729;228;108;24;FRENCHPARK;x
1730;168;114;32;CLEGERNAGH;x
1731;168;141;32;CLOONSHANVILLE;x
1732;41;218;103;DRUMHARLOW;x
1733;145;173;201;COOTEHALL;x
1734;84;123;161;BALLYKEEVICAN;x
1735;153;125;36;ARDCARNE;x
1736;79;155;49;EMLACH;x
1737;201;41;218;LUNG;x
1738;186;163;1;ARDKEENAGH;x
1739;204;87;112;BOYLE;x
1740;191;182;123;ASSYLIN;x
1741;211;206;60;EASTERSNOW;x
1742;88;77;46;KNOCKVICAR;x
1743;151;67;22;CORRIGEENROE;x
1744;40;153;37;AUGHOO;x
1745;195;40;35;BALLYFARNON;x
1746;135;153;99;ARIGNA;x
1747;112;246;132;TAWLAGH;x
1748;125;16;182;CORLISHEEN;x
1749;156;130;32;POUNDTOWN;x
1750;0;36;140;KINLOUGH;x
1751;84;42;141;ARDS;x
1752;168;177;157;TULLAGHAN;x
1753;42;183;158;TAWLEY;x
1754;84;27;11;GLENADE;x
1755;126;36;169;CARNTULLAGH;x
1756;171;195;177;MANORHAMILTON;x
1757;87;174;46;MULLIES;x
1758;84;75;61;SRAUD;x
1759;126;78;189;KILTYCLOGHER;x
1760;3;198;50;BALLINAGLERA;x
1761;45;18;183;DRUMDILLURE;x
1762;129;54;189;GLENCARNORTH;x
1763;3;15;55;LURGANBOY;x
1764;131;99;129;DRUMKEERAN;x
1765;173;102;2;DRUMEE;x
1766;42;42;183;DERRYLUSTIA;x
1767;173;177;142;CLOONMEONE;x
1768;131;174;14;TULLYMURRAY;x
1769;5;90;0;LISTUILTAGHAN;x
1770;239;164;255;BARGOWLA;x
1771;89;186;16;DROMAHAIR;x
1772;5;195;145;DARKVALLEY;x
1773;47;183;143;TULLYCOOLEY;x
1774;173;192;17;MULLAGHDOO;x
1775;45;63;63;BALLINODE;x
1776;3;90;195;FIVEMILEBOURNE;x
1777;171;102;197;LECKAUN;x
1778;171;57;62;SRACUMMER;x
1779;87;96;196;KILLARGUE;x
1780;3;105;70;TOWNAHOSEY;x
1781;171;117;72;LEAMASCALLY;x
1782;87;111;71;TAWNYLEA;x
1783;87;66;191;GLENFARNE;x
1784;84;66;66;STRANAGRESS;x
1785;171;72;192;CARRICKREVAGH;x
1786;45;123;73;BALLINAGLERAGH;x
1787;171;132;202;CORTOBER;x
1788;3;75;65;DRUMRISTIN;x
1789;239;238;130;CARRIGALLEN;x
1790;173;171;6;DOHERN;x
1791;172;42;92;CORRAWALLEN;x
1792;168;51;57;KILLEGAR;x
1793;131;116;244;KILBRACKAN;x
1794;46;48;93;BALLINAMORE;x
1795;130;84;99;KNOCKANROE;x
1796;4;60;95;DERRYLAHAN;x
1797;46;63;223;ARDUNSAGHAN;x
1798;88;81;226;AUGHNASHEELIN;x
1799;172;87;227;DRUMREAGH;x
1800;4;75;225;SCRABBY;x
1801;53;192;201;LEITRIM;x
1802;111;179;128;DRUMSHANBO;x
1803;161;228;133;GREAGHFARNAGH;x
1804;100;144;207;GREAGHNAGUILLAUN;x
1805;168;26;206;EDENAVOW;x
1806;117;99;204;KESHCARRIGAN;x
1807;144;137;85;KILCLARE;x
1808;93;108;31;LISNAGEA;x
1809;28;72;23;EFFRINAGH;x
1810;139;162;33;DRUMGOWLA;x
1811;42;120;33;DRUMSNA;x
1812;103;4;154;CARRICKONSHANNON;x
1813;114;78;24;DRUMLUMMAN;x
1814;133;158;228;DRUMOD;x
1815;205;6;26;AUGHINTASS;x
1816;126;126;34;CLOONFINNAN;x
1817;94;74;8;BREENROSS;x
1818;25;186;44;CLOONOGHILL;x
1819;14;29;129;JOHNSTONSBRIDGE;x
1820;175;204;39;MEELRAGH;x
1821;209;39;75;CAMBER;x
1822;126;18;179;AUGHAVAS;x
1823;206;168;9;CORREAGH;x
1824;168;129;162;LISBOY;x
1825;43;227;239;CLOONCOSE;x
1826;71;107;196;TOOMA;x
1827;79;221;96;AGHALOUGH;x
1828;211;247;45;DRUMDARKAN;x
1829;185;184;174;DRUMDERG;x
1830;236;76;242;AGHAVOGHIL BOG;x
1831;229;69;103;TONLEGEE BOG;x
1832;169;135;147;SRADRINAGH BOG;x
1833;44;120;98;MEENACHULLIN BOG;x
1834;2;117;225;GLENVEAGH MOUNTAINS;x
1835;2;132;0;CROCKNAMURRIN MOUNTAIN BOG;x
1836;44;105;223;GLENLOUGH;x
1837;2;102;95;SLIEVE LEAGUE;x
1838;86;108;96;BARNESMORE BOG;x
1839;44;60;88;PETTIGO PLATEAU;x
1840;42;72;188;DONEGAL;x
1841;3;138;40;DRIMARK;x
1842;45;3;53;EDRIMGLEBE;x
1843;129;147;169;LETTERBARROW;x
1844;129;102;34;ABBERNADORNEY;x
1845;4;15;215;GORTLOSKEY;x
1846;171;150;42;DUNKINEELY;x
1847;46;18;88;ARDAGHEY;x
1848;87;129;166;CASTLEOGARY;x
1849;129;132;39;DRUMBARRON;x
1850;171;135;167;DRUMAREANY;x
1851;3;201;15;KILLYBEGS;x
1852;126;63;59;KILCAR;x
1853;171;90;32;CRONASILLA;x
1854;171;207;87;MEENACHULLALAN;x
1855;3;93;160;CARRICK;x
1856;129;117;164;ASSARANCA;x
1857;171;120;37;STRABOY;x
1858;3;123;165;STRANAKIRK;x
1859;246;167;67;MALINBEG;x
1860;87;132;131;GLENCOLUMBKILLE;x
1861;171;123;2;KILGOLEY;x
1862;87;99;161;SIEVE;x
1863;45;96;33;MEENTASHASK;x
1864;87;114;36;MOAGH;x
1865;129;87;159;ARDSBEG;x
1866;84;60;186;DRIMCOE;x
1867;87;144;41;MOUNTCHARLES;x
1868;129;204;214;FROSSES;x
1869;0;54;185;BUNDORAN;x
1870;46;78;98;BALLYSHANNON;x
1871;45;108;198;BALLYMACAWARD;x
1872;3;87;175;KNADER;x
1873;129;84;194;ARDLONGFIELD;x
1874;89;96;1;TONERY;x
1875;87;81;66;ROSSNOWLAGH;x
1876;3;120;200;INISHFAD;x
1877;126;69;194;BALLINTRA;x
1878;4;30;90;GARVANAGH;x
1879;173;117;132;BALLYMAGROARTY;x
1880;89;111;131;MAGHERABEG;x
1881;130;39;219;SEADAVOG;x
1882;88;36;91;SESSIAGH;x
1883;131;114;4;LOUGHULTAN;x
1884;130;69;224;TULLYHASSEN;x
1885;172;57;222;CASHELARD;x
1886;129;99;69;CORLEA;x
1887;45;93;68;GORTNASKEAGH;x
1888;88;21;216;DRUMHOME;x
1889;42;57;58;MURVAGH;x
1890;172;27;217;LAGHY;x
1891;43;96;13;LEGHOWNEY;x
1892;45;141;168;CLOGHFIN;x
1893;5;105;130;MULLAGHDUFF;x
1894;47;108;3;PRUCKLISH;x
1895;173;60;37;CASHELENNY;x
1896;239;70;249;KINCASSLAGH;x
1897;42;27;53;CLOUGHGLASS;x
1898;63;178;228;BURTONPORT;x
1899;129;129;74;MEENBANAD;x
1900;0;24;180;BRAADE;x
1901;28;65;101;ANNAGRY;x
1902;210;214;137;LOUGHANURE;x
1903;129;69;64;LEABGARROW;x
1904;168;66;187;PLUGHOGE;x
1905;104;44;149;MAGHERY;x
1906;113;130;237;TUBBERKEEN;x
1907;23;45;190;DUNGLOE;x
1908;46;33;218;LETTERMACAWARD;x
1909;129;29;204;MEENACARN;x
1910;3;60;190;CLOUGHWALLY;x
1911;0;111;160;MUNTERMELLAN;x
1912;32;140;187;CARRICKFIN;x
1913;136;119;40;DERRYLECONNELL;x
1914;87;204;51;DOOCHARY;x
1915;0;69;60;CLOGHERACHULLION;x
1916;127;116;0;CLASSEY;x
1917;45;201;178;BALLYBINNION;x
1918;87;51;61;CROLLY;x
1919;87;126;201;LOUGHANORAN;x
1920;185;0;134;CULACRICK;x
1921;232;230;34;MEENACREEVE;x
1922;107;147;0;MULNAMINA;x
1923;74;42;192;GLENTIES;x
1924;84;15;51;ALTAR;x
1925;141;162;221;DORRIAN;x
1926;129;207;179;KILCLOONEY;x
1927;3;210;215;MAGHERAGALLON;x
1928;171;210;52;ANFHEARTHAINN;x
1929;3;0;180;GORTNACART;x
1930;193;188;233;DUNFANAGHY;x
1931;144;34;109;LARGATREANY;x
1932;0;25;177;FANMORE;x
1933;84;30;181;FALCARRAGH;x
1934;91;20;115;ROSHINE;x
1935;225;53;105;FAWNMORE;x
1936;213;57;197;CARRICKART;x
1937;175;136;42;CRANFORD;x
1938;255;92;183;AUGHADAHOR;x
1939;166;9;35;DOWNINGS;x
1940;27;82;105;DOAGH;x
1941;234;121;246;FALTYBANES;x
1942;168;36;182;TULLAGHOBEGLY ;x
1943;19;5;130;SHROUGHAN;x
1944;184;26;62;GORTAHORK;x
1945;72;129;152;MEENABOY;x
1946;0;39;55;MEENAGALL;x
1947;226;27;36;MEENLARAGH;x
1948;126;33;54;MEENACLADDY;x
1949;172;72;97;BRINLACK;x
1950;130;54;94;DERRYBEG;x
1951;4;45;220;GWEEDORE;x
1952;88;66;96;BUNBEG;x
1953;88;51;221;GLENTHORNAN;x
1954;206;11;195;DUNLEWY;x
1955;69;225;208;CREESLOUGH;x
1956;24;192;19;TERLIN;x
1957;168;6;177;CREENESMERE;x
1958;0;9;50;LETTERKENNY;x
1959;17;109;14;CURRAGHLEAS;x
1960;34;150;66;KIRKSTOWN;x
1961;220;59;58;TRENTAGH;x
1962;225;244;0;DRIMICANOO;x
1963;126;201;174;TULLYCHULLION;x
1964;35;155;75;GLENDOWAN;x
1965;155;108;56;RAMELTON;x
1966;249;179;199;BALLYHENNY;x
1967;19;38;123;BALLYARE;x
1968;1;188;58;KILMACRENAN;x
1969;216;101;0;GORTMACOLL;x
1970;42;12;178;RATHMULLAN;x
1971;121;80;36;RAY;x
1972;61;130;222;CLONDALLON;x
1973;179;89;230;KERRYKEEL;x
1974;243;75;103;PORTSALON;x
1975;50;29;204;GLENVAR;x
1976;119;16;126;MURRIN;x
1977;84;0;176;BALLYBOFEY;x
1978;44;138;97;BALLINAMAN;x
1979;245;192;174;MEENCARRIGAGH;x
1980;28;145;58;MEENALUGHOGE;x
1981;155;57;23;MEENGLASS;x
1982;86;34;92;TRENAMULLIN;x
1983;231;37;174;CONVOY;x
1984;126;16;130;GLASSLEY;x
1985;19;103;44;BOHANBOY;x
1986;182;43;108;KILDONEY;x
1987;81;21;84;AUGHNAKEERAGH;x
1988;150;155;254;CORMAKILLY;x
1989;53;92;64;LISNAMULLIGAN;x
1990;118;189;26;DONEYLOOP;x
1991;246;131;250;GOLAN;x
1992;184;25;191;BIRDSTOWN;x
1993;236;20;244;MEENAWALLA;x
1994;211;80;35;CRONALAGHEY;x
1995;17;67;22;KILYGORDON;x
1996;117;222;114;BELALT;x
1997;56;29;87;KILDARRAGH;x
1998;42;210;48;FINTOWN;x
1999;109;82;210;SCRAIGS;x
2000;52;148;133;BEAGHMORE;x
2001;126;3;49;CLOUGHROE;x
2002;128;132;202;DRUMKEEN;x
2003;58;123;11;AUGHGEELY;x
2004;8;23;177;CULION;x
2005;226;103;149;BELLANAMORE;x
2006;168;204;47;CLOGHAN;x
2007;243;241;98;RAPHOE;x
2008;249;177;211;TULLYVINNEY;x
2009;230;103;53;BALLYHOLEY;x
2010;226;111;112;MOMEEN;x
2011;220;185;39;LISTANNAGH;x
2012;165;36;151;TEMPLEMOYLE;x
2013;79;217;182;BALLINDRAIT;x
2014;26;240;122;MOSSEND;x
2015;167;224;180;RATEEN;x
2016;240;209;147;KINNACALLY;x
2017;0;255;76;MANORCUNNINGHAM;x
2018;84;198;46;DRUMCAIRN;x
2019;127;147;149;GLENMAQUIN;x
2020;169;150;22;SCRIBLY;x
2021;110;144;255;KEELOGS;x
2022;231;126;46;CASTLEFINN;x
2023;244;121;167;LIFFORD;x
2024;9;93;81;BALLYBEGLEY;x
2025;168;253;226;MONEYHAUGHLEY;x
2026;148;13;8;FAHAN;x
2027;207;170;54;TOOBAN;x
2028;129;96;49;SPEENOGE;x
2029;179;65;86;MULLENY;x
2030;64;75;162;BENAULT;x
2031;236;160;186;ISKAHEEN;x
2032;153;223;114;MUFF;x
2033;170;192;202;BALLYLAWN;x
2034;2;195;75;SAPPAGH;x
2035;25;37;77;GORTCORMICAN;x
2036;9;93;11;BUNCRANA;x
2037;233;52;45;BALLYMAGAN;x
2038;157;15;60;CLAMPERLAND;x
2039;148;113;45;PORTHAW;x
2040;255;197;240;CARVAGH;x
2041;248;226;140;CORVIN;x
2042;36;57;90;MOVILLE;x
2043;215;191;30;CARROWNAFFE;x
2044;148;246;134;TERRYRONE;x
2045;215;91;227;BALLYMACARTHUR;x
2046;71;83;78;SHROVE;x
2047;103;177;210;GREENCASTLE;x
2048;20;148;92;BALLYBRACK;x
2049;49;51;225;BOGSTOWN;x
2050;120;15;9;QUIGLEYSPOINT;x
2051;250;225;168;GORTNASHADE;x
2052;43;170;73;MOUNTARGUS;x
2053;131;211;165;CARATRA;x
2054;64;48;159;BENDUFF;x
2055;168;189;172;GLENEELY;x
2056;119;160;194;CARROWMENAGH;x
2057;85;163;188;COOLCROSS;x
2058;175;49;44;CARNDONAGH;x
2059;0;192;45;LAGACURRY;x
2060;15;57;248;BALLYLIFFIN;x
2061;219;163;13;CLAGGAN;x
2062;42;135;163;DUNAFF;x
2063;47;116;59;KINDROHID;x
2064;193;103;35;GLENEVIN;x
2065;126;186;44;CREGA;x
2066;166;175;57;BALLYHILLIN;x
2067;10;155;176;BALLEEGHAN;x
2068;89;238;226;CULDAFF;x
2069;42;195;173;DUNEGARD;x
2070;128;141;129;SLIEVE SNAGHT BOGS;x
2071;126;21;94;RATHMULLAN BOG;x
2072;86;171;71;CORVEEN BOG;x
2073;86;138;1;SLIEVE RUSHEEN BOG;x
2074;64;114;45;BALLYCONNELL;x
2075;228;246;20;URNAGH;x
2076;12;121;117;CREEVELEA;x
2077;87;132;176;BALLYDERMOT;x
2078;1;138;20;COOLEAGUE;x
2079;3;126;175;BAWNBOY;x
2080;173;207;147;BLACKLION;x
2081;42;132;198;LAHEEN;x
2082;0;144;200;GRELLAGH;x
2083;47;168;13;MONEYGASHEL;x
2084;131;189;144;MOYAGH;x
2085;228;30;32;KNOCKACULLION;x
2086;0;177;170;BALINAMADOO;x
2087;149;0;0;DERNACREEEVE;x
2088;170;76;250;SWANLINBAR;x
2089;5;180;15;GLANGEVLIN;x
2090;5;165;140;MONEENTERRIFF;x
2091;126;48;184;BELLAVALLY ;x
2092;92;230;134;TULLYDERRIN;x
2093;45;129;48;KILLASHANDRA;x
2094;45;144;178;CLINTY;x
2095;2;90;185;PORTALIFFE;x
2096;44;93;58;DRUMAMBRY;x
2097;3;141;50;AUGHNACOR;x
2098;2;75;55;GARTINADRESS;x
2099;170;87;57;LOCHGOWNA;x
2100;128;69;54;ARVAGH;x
2101;128;84;184;CORNAFEAN;x
2102;86;81;56;CAVAN;x
2103;2;45;50;CORNACREA;x
2104;44;63;53;FARNADOLLY;x
2105;86;21;46;DERRYNAGAN;x
2106;128;24;174;DERRYGARRA;x
2107;86;66;181;REGASKIN;x
2108;44;201;168;BELTURBET;x
2109;2;30;175;RIVERRUN;x
2110;86;189;166;BUTLERSBRIDGE;x
2111;170;129;77;NAHEELIS;x
2112;156;97;61;BALLYHUGH;x
2113;2;132;205;TIRGORMLY;x
2114;86;51;51;BANAHO;x
2115;170;27;47;PULLAKEEL;x
2116;44;78;183;RATHCORRICK;x
2117;2;60;180;ARAGHAN;x
2118;44;117;33;GALLAGH;x
2119;170;42;177;CARRICKABOY;x
2120;128;54;179;MARAHILL;x
2121;170;72;182;AUGHADREENA;x
2122;170;57;52;CORLURGAN;x
2123;170;60;222;KILCOGY;x
2124;128;195;154;KILLYKEEN;x
2125;2;63;95;MOYDRISTAN;x
2126;86;39;91;FINEA;x
2127;128;57;94;FREEDUFF;x
2128;128;111;74;BALLINAGH;x
2129;128;126;204;SHANNOW;x
2130;44;105;73;POTTAHEE;x
2131;2;201;155;LOUGHDUFF;x
2132;86;54;221;BRUSKEY;x
2133;44;36;218;BALLYMACHUGH;x
2134;86;108;201;BALLYNARRY;x
2135;170;114;202;MOUNTNUGENT;x
2136;128;150;19;VIRGINIA;x
2137;44;174;23;CORNANAFF;x
2138;128;180;24;STRAVICNABO;x
2139;87;162;181;LURGANURE;x
2140;44;189;153;CARAGAGH;x
2141;86;177;151;BURNIA;x
2142;170;183;152;BALLYJAMESDUFF;x
2143;44;141;158;CREAMFIELD;x
2144;170;198;27;KILNALECK;x
2145;86;147;146;LISMACANICAN;x
2146;170;153;147;CORMADDYDUFF;x
2147;170;168;22;BALLYDURROW;x
2148;2;156;20;KNOCKATEMPLE;x
2149;44;126;28;RYEFIELD;x
2150;86;162;21;MULLAGHLAND;x
2151;44;159;148;CADDAGH;x
2152;129;126;54;KILLEETER;x
2153;44;171;163;KINGSCOURT;x
2154;2;120;190;CLOSNABRADDEN;x
2155;2;183;165;LARCHFIELD;x
2156;128;177;164;CORDOAGH;x
2157;86;204;41;LURGANBAWN;x
2158;44;18;173;BAILIEBOROUGH;x
2159;128;144;194;VALE;x
2160;86;126;191;ARDAMAGH;x
2161;170;12;172;CLIFFIN;x
2162;2;135;65;REBAWN;x
2163;170;132;192;ANNALOUGH;x
2164;170;117;62;SHERCOCK;x
2165;86;36;176;KILMACARAN;x
2166;44;48;178;MAUDABAWN;x
2167;128;9;44;CANNINGSTOWN;x
2168;86;6;171;CAPPY;x
2169;170;36;147;COOTEHILL;x
2170;2;54;150;CORRINARY;x
2171;170;51;22;LISNAGEER;x
2172;44;42;148;DEGNAVANTY;x
2173;86;45;21;TULLYVIN;x
2174;128;48;149;ASHFIELD;x
2175;128;18;144;BILLIS;x
2176;170;21;17;DRUMOLE;x
2177;86;30;146;LAPPANDUFF;x
2178;2;39;20;MONEYCASS;x
2179;2;24;145;BALLYHAISE;x
2180;44;27;18;CASTLETARA;x
2181;44;57;23;GLASSDRUMAN;x
2182;128;33;19;DRUNG;x
2183;44;210;13;GLASLOUGH;x
2184;2;207;140;MULLAN;x
2185;128;3;14;EMYVALE;x
2186;86;0;141;ANNAGAP;x
2187;86;15;16;KILLYBRONE;x
2188;128;171;134;ATTAEDUFF;x
2189;170;6;142;MULLINAFINNOG;x
2190;44;12;143;CARRICKROE;x
2191;2;9;15;SMOUTHAN;x
2192;170;204;12;CAVANMOUTRAY;x
2193;44;195;138;MONAGHAN;x
2194;128;201;139;BELLANODE;x
2195;168;24;222;BRANDRUM;x
